user_id,content_id,rating,time_spent,completed
840,105,5,15 mins,No
228,158,5,21 mins,Yes
281,159,3,24 mins,No
684,176,1,26 mins,Yes
828,159,5,10 mins,No
431,177,5,23 mins,No
40,186,1,11 mins,Yes
519,115,1,13 mins,Yes
686,177,2,11 mins,No
663,101,2,35 mins,No
211,138,1,55 mins,No
302,153,4,59 mins,No
86,152,1,49 mins,No
397,101,2,42 mins,No
253,111,3,57 mins,Yes
533,158,3,48 mins,No
769,140,5,15 mins,Yes
891,186,3,39 mins,No
915,199,2,31 mins,Yes
381,160,3,36 mins,Yes
444,144,4,28 mins,Yes
33,106,1,19 mins,Yes
260,128,1,15 mins,No
234,131,2,35 mins,Yes
515,108,5,51 mins,Yes
859,105,1,12 mins,No
308,154,3,12 mins,No
739,117,4,15 mins,No
796,138,5,58 mins,Yes
70,109,5,59 mins,No
454,174,5,19 mins,Yes
439,184,1,47 mins,Yes
825,178,5,22 mins,Yes
364,114,2,47 mins,No
983,126,3,21 mins,Yes
766,193,4,55 mins,Yes
481,162,3,58 mins,Yes
144,191,2,36 mins,No
24,125,2,17 mins,No
965,180,3,14 mins,Yes
425,136,1,45 mins,Yes
746,198,2,47 mins,Yes
845,180,5,52 mins,Yes
175,133,4,39 mins,No
844,103,4,46 mins,Yes
325,187,2,38 mins,No
869,111,5,31 mins,Yes
671,158,3,23 mins,Yes
860,164,4,19 mins,No
348,118,5,20 mins,Yes
798,147,5,44 mins,Yes
18,144,1,32 mins,No
44,193,2,17 mins,Yes
155,159,5,30 mins,No
867,150,3,46 mins,No
922,169,4,37 mins,Yes
377,188,1,40 mins,No
743,129,3,37 mins,No
883,193,4,51 mins,Yes
828,190,2,36 mins,Yes
402,167,3,49 mins,Yes
225,102,4,30 mins,No
217,125,1,18 mins,Yes
568,119,4,38 mins,No
31,140,5,24 mins,Yes
869,102,1,42 mins,Yes
59,183,3,46 mins,Yes
892,165,2,56 mins,No
898,162,1,45 mins,No
353,191,1,37 mins,No
935,154,1,19 mins,Yes
445,145,4,32 mins,Yes
235,149,5,37 mins,Yes
107,199,2,43 mins,Yes
191,169,2,14 mins,Yes
992,138,5,27 mins,Yes
530,104,4,15 mins,Yes
913,117,4,51 mins,No
738,153,5,56 mins,Yes
679,185,5,32 mins,Yes
583,153,3,37 mins,No
874,131,4,50 mins,Yes
566,122,1,22 mins,Yes
245,111,2,59 mins,No
995,134,4,34 mins,Yes
862,115,5,16 mins,No
76,110,1,11 mins,Yes
547,196,3,25 mins,No
267,153,3,11 mins,Yes
317,148,1,45 mins,No
812,131,1,11 mins,Yes
121,137,5,58 mins,No
836,128,5,47 mins,Yes
25,131,2,19 mins,Yes
432,170,2,23 mins,Yes
160,114,3,36 mins,No
596,187,1,24 mins,No
114,116,3,30 mins,Yes
735,125,5,21 mins,Yes
900,139,4,52 mins,No
502,166,5,42 mins,No
166,138,4,49 mins,No
703,141,1,31 mins,No
175,198,1,47 mins,No
1,140,1,53 mins,No
899,164,2,57 mins,Yes
741,189,2,27 mins,Yes
86,200,4,53 mins,Yes
574,116,3,11 mins,No
320,182,3,38 mins,No
401,177,4,16 mins,Yes
382,159,2,40 mins,Yes
718,191,5,50 mins,No
617,198,4,27 mins,Yes
318,111,3,18 mins,Yes
803,101,4,17 mins,No
250,113,4,42 mins,Yes
525,130,1,14 mins,Yes
675,169,2,57 mins,No
555,118,1,23 mins,No
898,178,2,22 mins,No
952,113,4,20 mins,No
623,132,2,29 mins,Yes
717,171,3,32 mins,Yes
896,172,1,54 mins,No
256,150,4,36 mins,No
307,171,3,24 mins,No
950,180,2,39 mins,Yes
144,131,2,25 mins,Yes
658,151,3,54 mins,Yes
391,127,2,49 mins,No
813,160,1,27 mins,No
676,133,5,56 mins,Yes
169,153,2,51 mins,Yes
990,193,4,32 mins,No
298,172,2,45 mins,No
233,133,4,47 mins,No
903,141,2,17 mins,No
271,119,2,48 mins,No
60,185,4,38 mins,No
296,141,1,21 mins,No
467,185,5,27 mins,No
235,189,5,59 mins,Yes
677,142,1,28 mins,Yes
706,123,2,45 mins,Yes
234,175,5,42 mins,No
368,133,1,14 mins,Yes
695,120,1,48 mins,Yes
845,125,5,37 mins,Yes
232,190,4,35 mins,No
873,152,3,52 mins,No
491,112,4,30 mins,No
619,132,2,32 mins,Yes
503,133,4,30 mins,Yes
890,174,3,20 mins,No
735,168,3,51 mins,Yes
592,115,1,48 mins,Yes
746,151,2,25 mins,No
381,106,1,42 mins,No
696,191,4,36 mins,No
428,169,4,10 mins,No
697,169,5,53 mins,No
646,182,1,25 mins,No
732,192,1,14 mins,No
800,135,1,55 mins,No
364,186,1,27 mins,No
202,134,3,50 mins,No
882,163,5,43 mins,No
146,168,2,53 mins,No
836,118,2,34 mins,Yes
639,126,2,51 mins,No
457,186,3,43 mins,Yes
135,197,5,24 mins,Yes
626,161,5,13 mins,Yes
264,178,3,13 mins,No
64,195,1,34 mins,No
491,174,4,50 mins,No
647,188,1,22 mins,No
41,185,2,51 mins,Yes
296,148,1,55 mins,Yes
3,172,3,34 mins,No
913,196,2,12 mins,No
706,131,4,44 mins,No
975,134,2,57 mins,No
110,187,1,18 mins,Yes
221,189,5,23 mins,No
370,107,5,31 mins,Yes
368,183,5,57 mins,No
436,107,2,18 mins,No
918,147,5,33 mins,No
4,108,3,32 mins,No
244,178,4,46 mins,No
902,101,5,54 mins,No
166,177,3,24 mins,Yes
26,103,3,45 mins,Yes
395,153,2,23 mins,No
474,192,2,29 mins,Yes
17,138,4,48 mins,No
728,151,4,45 mins,Yes
92,115,1,36 mins,No
483,200,4,26 mins,Yes
543,167,2,35 mins,No
205,164,3,50 mins,Yes
502,168,1,13 mins,Yes
931,105,4,12 mins,No
400,190,3,28 mins,No
207,189,2,50 mins,No
619,110,5,49 mins,No
146,108,1,48 mins,No
879,112,3,16 mins,Yes
101,164,2,45 mins,No
880,159,2,28 mins,No
830,167,1,21 mins,Yes
880,191,1,29 mins,Yes
241,150,4,47 mins,Yes
923,123,4,21 mins,No
759,140,1,38 mins,No
163,197,1,39 mins,Yes
884,178,3,29 mins,Yes
173,187,4,13 mins,No
502,195,2,11 mins,Yes
547,177,4,56 mins,No
284,176,4,39 mins,Yes
359,199,1,32 mins,Yes
381,118,1,15 mins,No
870,121,4,27 mins,Yes
905,101,5,31 mins,Yes
972,138,5,46 mins,No
911,141,4,13 mins,No
533,142,5,52 mins,Yes
820,109,4,20 mins,No
163,123,1,50 mins,No
609,178,1,44 mins,No
307,111,1,20 mins,Yes
339,171,2,43 mins,Yes
55,131,1,18 mins,Yes
983,188,1,40 mins,Yes
333,126,4,51 mins,Yes
127,130,5,41 mins,Yes
940,134,5,52 mins,Yes
705,146,1,44 mins,No
243,169,1,58 mins,No
861,105,1,20 mins,Yes
600,161,4,26 mins,Yes
848,183,4,45 mins,No
409,138,4,11 mins,Yes
503,128,5,33 mins,Yes
727,126,2,55 mins,Yes
604,161,5,24 mins,No
303,123,4,37 mins,No
464,146,3,12 mins,No
235,130,2,38 mins,Yes
696,167,1,54 mins,No
38,192,5,22 mins,No
139,133,2,59 mins,Yes
195,103,3,31 mins,Yes
527,169,2,40 mins,Yes
769,183,5,16 mins,Yes
647,142,4,57 mins,No
1,162,1,57 mins,No
561,158,4,35 mins,Yes
96,157,4,40 mins,Yes
713,101,5,47 mins,Yes
413,173,4,47 mins,Yes
538,160,4,13 mins,Yes
855,169,5,44 mins,No
429,159,5,42 mins,Yes
235,146,3,12 mins,No
349,134,4,28 mins,Yes
756,197,2,18 mins,No
870,125,1,55 mins,Yes
481,142,1,28 mins,Yes
839,129,5,28 mins,No
396,125,5,35 mins,No
351,154,3,22 mins,No
416,173,4,31 mins,No
886,167,5,57 mins,No
916,115,5,17 mins,No
887,104,1,33 mins,No
51,138,4,35 mins,No
81,120,3,57 mins,Yes
36,123,5,50 mins,Yes
67,137,5,50 mins,Yes
641,162,5,12 mins,No
882,108,1,16 mins,No
667,137,5,59 mins,Yes
757,145,5,11 mins,No
623,197,1,42 mins,Yes
680,133,5,21 mins,No
481,107,4,57 mins,No
468,122,4,21 mins,No
142,105,1,19 mins,No
356,115,4,50 mins,Yes
709,121,3,36 mins,Yes
471,189,5,27 mins,Yes
621,117,3,13 mins,No
888,156,4,49 mins,Yes
591,150,1,32 mins,Yes
902,107,1,30 mins,Yes
673,150,3,45 mins,Yes
439,160,4,39 mins,Yes
531,183,5,57 mins,Yes
127,107,4,30 mins,No
205,140,4,32 mins,No
29,145,1,30 mins,No
445,159,2,17 mins,No
966,188,5,48 mins,Yes
719,175,5,22 mins,Yes
464,155,1,49 mins,No
280,164,4,31 mins,Yes
151,165,1,16 mins,Yes
240,154,4,33 mins,Yes
266,196,2,14 mins,No
694,140,2,59 mins,Yes
105,153,3,35 mins,No
937,144,4,19 mins,No
433,163,1,20 mins,Yes
913,102,1,49 mins,No
497,179,1,47 mins,No
440,121,3,20 mins,No
748,188,5,57 mins,No
685,150,1,39 mins,No
158,181,2,13 mins,Yes
172,152,1,11 mins,Yes
494,109,1,22 mins,No
970,199,1,48 mins,No
311,120,5,26 mins,No
403,183,1,32 mins,No
669,118,5,54 mins,No
770,184,5,19 mins,No
676,130,3,22 mins,No
659,165,2,51 mins,Yes
903,124,1,48 mins,No
666,188,1,51 mins,Yes
463,147,1,38 mins,Yes
367,183,5,25 mins,No
550,194,4,12 mins,Yes
643,190,2,45 mins,No
870,144,1,13 mins,Yes
255,129,4,45 mins,Yes
208,177,4,25 mins,No
450,168,4,50 mins,Yes
95,117,2,15 mins,Yes
860,197,4,51 mins,Yes
839,105,1,37 mins,Yes
478,192,1,45 mins,No
683,188,3,32 mins,Yes
762,181,5,21 mins,No
190,150,4,51 mins,No
711,140,5,40 mins,No
484,146,5,21 mins,No
733,151,5,41 mins,Yes
536,111,5,34 mins,Yes
756,112,5,38 mins,Yes
423,113,1,28 mins,Yes
836,164,2,31 mins,No
640,108,4,33 mins,No
605,165,4,42 mins,Yes
812,109,1,45 mins,No
133,192,1,54 mins,No
55,102,5,49 mins,No
989,178,2,55 mins,No
510,113,4,25 mins,No
670,102,3,11 mins,No
541,168,1,17 mins,No
410,176,3,22 mins,No
211,148,4,39 mins,No
666,174,1,10 mins,Yes
293,103,4,21 mins,Yes
987,168,1,58 mins,No
734,106,4,16 mins,Yes
115,187,3,57 mins,No
949,105,2,23 mins,No
670,103,1,51 mins,Yes
259,110,3,44 mins,Yes
763,143,4,37 mins,No
122,119,3,21 mins,No
299,114,1,49 mins,Yes
775,121,3,57 mins,No
381,143,4,33 mins,Yes
561,128,5,10 mins,No
889,121,2,26 mins,No
841,136,2,47 mins,Yes
501,124,5,37 mins,No
297,154,1,42 mins,Yes
362,138,3,33 mins,No
589,117,3,56 mins,Yes
463,122,5,54 mins,No
438,183,5,15 mins,Yes
127,145,4,30 mins,Yes
197,174,4,54 mins,Yes
221,161,2,13 mins,Yes
995,111,1,42 mins,Yes
91,161,1,19 mins,Yes
411,138,5,45 mins,No
8,166,2,22 mins,Yes
544,133,2,45 mins,No
468,143,4,57 mins,No
320,131,3,18 mins,Yes
394,135,1,40 mins,No
269,137,2,13 mins,No
191,147,4,29 mins,Yes
861,200,4,17 mins,Yes
675,123,4,36 mins,Yes
61,136,3,45 mins,Yes
438,140,2,18 mins,No
264,190,5,52 mins,Yes
797,189,5,33 mins,Yes
95,181,4,46 mins,Yes
553,115,4,50 mins,No
926,137,3,49 mins,No
470,104,4,39 mins,Yes
661,122,2,35 mins,Yes
716,181,4,13 mins,Yes
779,122,4,10 mins,No
514,181,2,29 mins,No
690,178,1,37 mins,No
937,178,5,54 mins,No
194,117,4,33 mins,Yes
482,172,2,37 mins,No
899,198,5,37 mins,Yes
336,190,3,14 mins,Yes
435,194,1,41 mins,Yes
196,186,4,39 mins,Yes
855,180,1,30 mins,No
249,194,4,51 mins,Yes
498,180,4,25 mins,No
212,138,4,17 mins,No
665,124,1,21 mins,No
670,200,3,41 mins,Yes
466,199,2,34 mins,Yes
874,106,2,12 mins,Yes
651,168,3,35 mins,Yes
221,182,3,45 mins,Yes
273,106,4,26 mins,No
154,126,4,36 mins,Yes
249,191,2,31 mins,No
279,141,4,54 mins,No
440,175,4,47 mins,No
948,138,3,44 mins,No
816,180,1,55 mins,Yes
276,183,5,16 mins,Yes
514,143,5,12 mins,Yes
88,153,4,15 mins,No
799,115,4,22 mins,No
923,190,5,55 mins,No
642,156,3,24 mins,No
505,156,5,35 mins,No
590,131,5,57 mins,No
772,183,5,42 mins,Yes
241,157,4,24 mins,No
653,151,4,48 mins,Yes
740,124,5,50 mins,Yes
675,158,4,56 mins,Yes
236,173,5,23 mins,No
128,187,3,28 mins,Yes
503,104,4,37 mins,Yes
200,110,1,33 mins,No
962,163,4,59 mins,Yes
902,173,3,50 mins,Yes
543,183,3,42 mins,No
502,115,4,21 mins,No
650,198,2,19 mins,No
492,163,5,16 mins,Yes
21,119,5,55 mins,Yes
234,163,3,10 mins,No
714,156,4,24 mins,Yes
791,121,2,10 mins,No
643,134,1,54 mins,No
416,117,5,29 mins,No
148,118,2,11 mins,Yes
970,181,5,12 mins,Yes
29,166,4,45 mins,Yes
361,151,5,25 mins,No
308,165,1,38 mins,No
883,143,4,53 mins,Yes
942,157,3,45 mins,Yes
162,110,2,53 mins,Yes
869,137,5,48 mins,No
852,148,4,12 mins,No
61,169,4,46 mins,Yes
125,156,5,53 mins,Yes
456,176,3,21 mins,Yes
71,136,5,29 mins,Yes
838,131,3,32 mins,No
907,155,5,31 mins,Yes
876,138,4,41 mins,Yes
466,173,1,16 mins,No
243,190,1,31 mins,No
490,115,4,53 mins,Yes
761,116,1,11 mins,No
221,177,3,23 mins,Yes
473,189,4,25 mins,Yes
959,194,3,33 mins,Yes
533,153,4,16 mins,No
494,156,3,13 mins,Yes
899,107,3,46 mins,Yes
82,157,1,55 mins,No
856,155,4,50 mins,No
879,152,5,14 mins,No
998,104,1,11 mins,Yes
522,143,3,14 mins,Yes
923,140,3,12 mins,Yes
12,130,5,51 mins,Yes
263,110,5,17 mins,Yes
657,194,3,35 mins,No
449,107,5,19 mins,No
192,136,2,43 mins,Yes
762,135,1,55 mins,Yes
114,188,4,45 mins,Yes
26,139,5,21 mins,Yes
783,136,5,29 mins,Yes
499,120,2,38 mins,Yes
508,149,4,23 mins,Yes
545,196,2,57 mins,Yes
62,159,4,14 mins,No
229,149,1,57 mins,No
815,190,5,36 mins,Yes
607,126,1,13 mins,Yes
35,136,4,38 mins,Yes
705,143,5,12 mins,No
456,199,2,42 mins,No
588,143,3,39 mins,Yes
891,199,2,45 mins,Yes
502,176,3,18 mins,Yes
761,133,2,10 mins,Yes
595,200,4,57 mins,Yes
25,178,1,32 mins,No
569,197,3,12 mins,Yes
32,145,4,41 mins,Yes
831,145,1,33 mins,No
12,188,1,15 mins,Yes
319,115,5,22 mins,No
845,195,5,58 mins,No
604,117,5,24 mins,No
1,112,3,39 mins,Yes
435,122,3,21 mins,No
838,123,1,49 mins,No
136,190,3,57 mins,No
196,178,1,44 mins,Yes
133,112,4,37 mins,No
985,168,2,13 mins,No
86,151,1,16 mins,Yes
476,113,1,56 mins,Yes
807,157,4,52 mins,No
791,155,5,25 mins,No
324,182,5,31 mins,No
180,128,5,55 mins,Yes
516,144,1,54 mins,Yes
638,119,1,50 mins,Yes
175,146,3,34 mins,Yes
763,103,3,59 mins,Yes
21,183,2,12 mins,No
997,120,2,31 mins,No
952,125,3,40 mins,Yes
105,175,1,46 mins,No
578,156,4,31 mins,Yes
443,181,3,36 mins,No
775,161,1,11 mins,No
49,155,3,31 mins,Yes
528,135,5,26 mins,Yes
145,178,3,57 mins,No
340,159,5,29 mins,No
762,139,1,33 mins,No
855,157,5,54 mins,No
354,183,3,40 mins,Yes
75,167,5,52 mins,No
802,134,4,17 mins,Yes
929,141,5,14 mins,No
794,122,5,11 mins,Yes
578,127,2,13 mins,Yes
637,121,4,44 mins,Yes
319,141,1,43 mins,No
87,131,5,12 mins,No
553,127,4,57 mins,Yes
982,137,1,29 mins,No
698,166,4,18 mins,Yes
866,154,2,15 mins,Yes
892,109,1,56 mins,Yes
847,183,1,14 mins,Yes
778,142,5,50 mins,Yes
783,136,3,47 mins,No
42,110,1,44 mins,Yes
93,159,1,40 mins,No
697,140,2,22 mins,No
727,154,2,35 mins,No
507,139,2,31 mins,Yes
529,107,5,41 mins,No
956,104,1,24 mins,No
265,115,2,20 mins,No
626,176,2,25 mins,No
292,148,4,56 mins,Yes
969,106,4,15 mins,No
464,173,2,55 mins,No
804,135,5,20 mins,Yes
560,172,3,19 mins,No
819,171,4,25 mins,No
97,168,4,21 mins,No
887,158,1,16 mins,No
95,177,1,48 mins,No
326,119,2,36 mins,Yes
74,162,1,33 mins,No
336,171,1,59 mins,No
68,110,3,24 mins,Yes
758,125,5,15 mins,No
918,144,2,28 mins,No
77,199,3,17 mins,No
208,158,2,56 mins,Yes
884,125,5,45 mins,No
766,193,2,59 mins,No
221,176,1,22 mins,No
262,140,5,42 mins,No
410,176,3,41 mins,No
331,170,3,37 mins,Yes
344,110,4,49 mins,No
989,166,3,58 mins,Yes
771,125,4,19 mins,No
820,171,1,42 mins,No
74,187,3,10 mins,No
637,111,5,30 mins,Yes
700,136,4,14 mins,Yes
254,149,3,10 mins,No
959,148,1,30 mins,No
833,187,5,34 mins,Yes
820,107,5,29 mins,Yes
747,191,1,54 mins,Yes
986,177,3,18 mins,No
762,151,2,25 mins,Yes
332,117,3,37 mins,Yes
398,132,4,49 mins,Yes
345,126,4,55 mins,Yes
584,122,3,58 mins,No
747,113,4,45 mins,Yes
836,112,2,48 mins,Yes
668,171,2,58 mins,No
455,101,5,33 mins,Yes
906,133,4,25 mins,No
115,114,3,23 mins,Yes
313,164,5,57 mins,No
228,143,2,43 mins,Yes
834,158,5,33 mins,No
858,141,1,56 mins,No
245,181,4,20 mins,No
818,168,3,54 mins,No
526,139,2,45 mins,No
528,101,5,10 mins,No
950,141,3,56 mins,Yes
427,145,4,21 mins,No
42,188,3,30 mins,No
465,198,4,18 mins,No
622,198,4,48 mins,No
278,188,4,12 mins,Yes
836,179,5,25 mins,No
19,181,4,13 mins,Yes
66,113,3,35 mins,No
167,171,1,55 mins,Yes
585,109,3,22 mins,Yes
403,163,5,29 mins,Yes
912,199,4,28 mins,No
822,123,1,36 mins,Yes
409,154,5,11 mins,No
112,147,2,19 mins,No
274,139,2,34 mins,No
407,187,2,28 mins,Yes
373,126,1,24 mins,Yes
597,101,3,48 mins,No
651,114,1,56 mins,Yes
39,196,1,58 mins,No
105,174,1,33 mins,Yes
324,165,2,25 mins,No
793,169,3,26 mins,No
959,167,1,25 mins,Yes
992,149,3,27 mins,Yes
414,150,4,58 mins,No
429,158,1,13 mins,Yes
635,153,1,11 mins,Yes
730,191,1,58 mins,Yes
889,157,4,58 mins,Yes
61,186,4,40 mins,Yes
612,118,2,11 mins,No
307,116,5,11 mins,Yes
354,102,3,24 mins,Yes
393,113,5,57 mins,Yes
204,145,1,52 mins,Yes
258,180,1,38 mins,No
486,172,2,43 mins,Yes
517,143,5,49 mins,No
446,172,1,41 mins,Yes
709,154,5,30 mins,No
180,174,2,39 mins,Yes
342,197,5,33 mins,Yes
133,131,3,53 mins,Yes
443,176,2,23 mins,Yes
836,109,5,37 mins,No
253,173,1,23 mins,Yes
265,148,4,53 mins,No
93,118,4,43 mins,No
662,194,2,23 mins,Yes
411,196,4,34 mins,No
138,187,3,21 mins,No
208,111,2,50 mins,Yes
637,162,1,49 mins,Yes
746,184,1,29 mins,Yes
573,119,2,57 mins,Yes
307,200,4,51 mins,Yes
266,190,4,16 mins,Yes
646,174,1,24 mins,Yes
318,124,3,18 mins,No
113,113,4,13 mins,No
901,146,3,40 mins,Yes
378,153,4,32 mins,No
454,198,2,15 mins,No
191,129,5,37 mins,No
891,136,1,21 mins,Yes
440,171,2,56 mins,No
187,194,4,31 mins,Yes
831,117,1,33 mins,No
367,148,5,43 mins,Yes
89,177,5,28 mins,No
187,124,4,33 mins,No
819,154,1,29 mins,Yes
946,195,4,43 mins,No
132,191,5,56 mins,Yes
872,185,2,36 mins,Yes
635,101,2,53 mins,Yes
560,179,3,38 mins,No
800,167,5,10 mins,No
376,106,5,55 mins,Yes
691,178,4,45 mins,Yes
692,155,3,52 mins,Yes
99,138,3,48 mins,No
842,133,1,54 mins,No
34,108,4,55 mins,Yes
932,190,2,16 mins,No
582,179,1,52 mins,No
171,178,3,29 mins,Yes
366,120,2,29 mins,Yes
784,155,5,34 mins,No
59,148,4,52 mins,Yes
181,183,3,30 mins,Yes
19,156,5,18 mins,No
226,197,3,36 mins,Yes
473,200,2,37 mins,Yes
95,188,1,34 mins,No
881,110,2,45 mins,Yes
297,152,4,43 mins,No
593,150,4,11 mins,Yes
175,134,3,18 mins,No
222,136,2,28 mins,No
615,161,1,24 mins,Yes
54,200,4,30 mins,Yes
695,116,1,59 mins,Yes
863,179,5,25 mins,No
403,118,3,11 mins,No
318,171,1,35 mins,Yes
867,147,3,53 mins,Yes
349,186,5,38 mins,No
443,132,1,42 mins,Yes
833,143,1,43 mins,No
580,183,5,55 mins,Yes
540,140,2,36 mins,Yes
786,165,1,16 mins,Yes
282,135,1,58 mins,No
360,169,4,24 mins,Yes
915,150,2,26 mins,No
823,112,1,18 mins,No
631,176,5,22 mins,Yes
892,185,3,41 mins,Yes
953,158,5,11 mins,No
646,183,2,41 mins,Yes
641,163,4,56 mins,Yes
8,173,4,29 mins,No
993,149,4,52 mins,Yes
563,136,5,28 mins,No
491,154,3,55 mins,No
341,147,3,36 mins,No
472,132,1,45 mins,No
793,199,3,39 mins,No
687,195,3,20 mins,Yes
695,153,1,25 mins,No
704,132,5,35 mins,No
249,162,5,39 mins,Yes
235,137,2,11 mins,No
83,196,5,43 mins,No
93,138,4,50 mins,Yes
885,130,4,31 mins,Yes
394,158,2,40 mins,Yes
824,132,3,30 mins,No
268,166,2,45 mins,No
417,151,1,49 mins,No
632,111,2,32 mins,Yes
583,159,2,35 mins,No
529,120,4,27 mins,No
253,137,1,24 mins,No
957,173,1,43 mins,Yes
122,149,2,31 mins,Yes
892,119,1,37 mins,Yes
10,155,1,52 mins,Yes
799,140,5,58 mins,No
316,107,1,16 mins,No
838,105,3,49 mins,No
273,142,1,51 mins,Yes
306,188,4,33 mins,No
805,148,5,44 mins,No
210,107,4,22 mins,No
958,111,4,58 mins,No
730,173,3,22 mins,Yes
753,149,5,40 mins,No
886,130,2,28 mins,Yes
464,141,1,38 mins,No
712,103,3,31 mins,Yes
728,186,3,50 mins,Yes
717,140,2,30 mins,Yes
925,151,3,25 mins,No
416,184,2,39 mins,Yes
216,132,2,14 mins,Yes
80,148,2,50 mins,No
779,171,3,50 mins,No
480,171,2,15 mins,No
902,120,3,30 mins,No
891,189,5,51 mins,Yes
547,135,2,59 mins,Yes
801,124,3,20 mins,No
18,140,3,33 mins,Yes
165,177,3,37 mins,Yes
525,152,1,24 mins,Yes
202,139,1,48 mins,Yes
741,168,2,55 mins,Yes
346,161,5,49 mins,No
366,176,2,56 mins,No
977,181,4,28 mins,No
448,165,4,59 mins,No
513,162,5,26 mins,No
319,181,5,12 mins,No
217,102,5,12 mins,No
34,106,1,48 mins,Yes
871,175,1,37 mins,No
266,143,4,40 mins,Yes
640,182,5,51 mins,Yes
724,140,3,58 mins,Yes
775,189,4,56 mins,Yes
824,139,5,17 mins,Yes
80,128,3,26 mins,No
677,180,5,44 mins,Yes
413,163,2,45 mins,No
252,164,3,36 mins,No
12,112,2,49 mins,No
401,141,1,54 mins,Yes
816,129,4,42 mins,Yes
724,123,5,59 mins,No
282,185,4,20 mins,No
112,180,5,30 mins,No
723,151,2,15 mins,No
378,145,3,57 mins,No
751,190,3,30 mins,Yes
268,122,5,37 mins,No
917,110,2,26 mins,No
298,107,5,27 mins,No
317,173,5,20 mins,No
570,189,5,55 mins,Yes
509,115,3,53 mins,No
950,177,5,34 mins,No
546,146,3,39 mins,Yes
775,190,1,34 mins,No
365,185,2,16 mins,Yes
547,187,1,58 mins,Yes
271,161,5,46 mins,No
961,192,3,55 mins,No
474,161,2,36 mins,Yes
739,151,4,35 mins,Yes
537,138,2,22 mins,No
234,112,2,33 mins,No
59,188,5,21 mins,Yes
251,177,1,23 mins,No
847,166,1,18 mins,Yes
86,154,4,40 mins,No
763,139,5,13 mins,No
390,176,2,28 mins,Yes
180,139,1,10 mins,Yes
719,178,1,38 mins,No
856,130,3,54 mins,Yes
149,148,2,15 mins,No
583,183,5,10 mins,No
121,131,1,34 mins,Yes
765,125,5,36 mins,No
605,168,2,31 mins,No
256,151,2,26 mins,Yes
766,113,1,38 mins,Yes
864,200,4,12 mins,Yes
800,163,5,26 mins,No
309,142,5,11 mins,Yes
59,154,3,41 mins,No
69,167,2,31 mins,Yes
446,180,2,48 mins,No
388,190,1,42 mins,No
86,156,1,31 mins,Yes
786,119,1,56 mins,No
227,146,3,13 mins,No
593,115,4,47 mins,Yes
626,132,1,22 mins,No
184,149,1,32 mins,No
792,121,1,22 mins,No
322,165,3,29 mins,No
909,170,5,42 mins,No
318,127,4,43 mins,No
566,123,5,47 mins,Yes
399,147,2,38 mins,Yes
709,195,2,41 mins,Yes
899,112,1,20 mins,No
293,185,5,27 mins,Yes
293,166,3,54 mins,Yes
485,105,4,30 mins,No
899,109,5,21 mins,Yes
447,120,5,48 mins,Yes
803,182,4,29 mins,No
692,163,5,16 mins,Yes
983,186,5,36 mins,Yes
892,172,4,16 mins,Yes
412,198,3,11 mins,Yes
508,173,4,52 mins,Yes
734,171,1,42 mins,Yes
786,130,1,30 mins,No
890,182,1,38 mins,No
244,191,1,41 mins,Yes
420,116,2,54 mins,Yes
929,185,3,21 mins,Yes
960,105,2,22 mins,No
154,129,5,48 mins,Yes
816,147,5,53 mins,No
424,122,4,58 mins,No
273,178,1,49 mins,Yes
936,157,4,12 mins,No
647,183,5,48 mins,Yes
825,135,1,17 mins,No
520,188,3,55 mins,Yes
128,160,5,55 mins,Yes
373,170,4,11 mins,No
568,160,4,15 mins,Yes
638,158,5,57 mins,No
159,103,2,50 mins,Yes
571,134,3,24 mins,No
570,145,5,56 mins,Yes
652,150,5,21 mins,Yes
176,102,4,50 mins,Yes
927,115,1,57 mins,No
620,137,1,41 mins,No
211,115,1,15 mins,Yes
447,160,4,36 mins,Yes
586,196,1,56 mins,Yes
167,185,5,22 mins,No
460,164,2,32 mins,Yes
916,181,2,19 mins,Yes
357,198,2,23 mins,Yes
304,196,1,12 mins,No
233,152,2,21 mins,Yes
327,123,1,34 mins,Yes
884,199,5,10 mins,No
182,137,5,41 mins,Yes
634,141,4,33 mins,No
334,157,4,57 mins,No
715,197,3,51 mins,No
967,125,5,18 mins,No
29,137,1,59 mins,No
714,140,3,10 mins,Yes
93,185,5,51 mins,Yes
841,146,1,48 mins,Yes
868,160,5,19 mins,Yes
688,198,5,53 mins,Yes
330,119,1,52 mins,Yes
723,191,5,50 mins,Yes
184,109,5,39 mins,Yes
95,169,5,14 mins,No
785,105,4,13 mins,Yes
649,189,2,54 mins,Yes
749,126,5,17 mins,No
353,119,1,25 mins,Yes
930,130,5,10 mins,No
941,200,4,58 mins,Yes
984,148,4,24 mins,Yes
265,116,5,33 mins,No
647,171,3,24 mins,Yes
656,118,2,59 mins,No
19,156,1,15 mins,No
743,121,1,11 mins,No
646,131,1,14 mins,Yes
626,101,1,48 mins,No
499,103,4,50 mins,No
139,195,2,43 mins,Yes
637,125,5,48 mins,No
716,108,5,41 mins,No
573,165,3,38 mins,Yes
762,162,5,38 mins,Yes
810,107,2,33 mins,Yes
525,107,5,55 mins,No
908,108,4,40 mins,No
255,119,5,33 mins,Yes
85,117,1,24 mins,No
458,111,1,21 mins,No
